codigo;descricao;linha;grupo;subgrupo;unidade;preco;preco_str
7031513;PERFIL ESTR. W 150 x 13,0 (148x100x4,3mm);Barras, Vigas e Perfis;VIGAS;perfis w;kg;973.72;973,72
7020687;VIGA I 6 (152,4 x 8,71mm) 2 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS I ASTM A-36;kg;1295.17;1,295,17
7020606;VIGA I 6 (152,4 x 5,89mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS I ASTM A-36;kg;1113.65;1,113,65
7020464;VIGA I 4 (101,6 x 6,43mm) 2 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS I ASTM A-36;kg;745.7;745,70
7020405;VIGA I 4 (101,6 x 4,90mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS I ASTM A-36;kg;706.46;706,46
7020304;VIGA I 3 (76,2 x 4,32mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS I ASTM A-36;kg;507.28;507,28
7010679;VIGA U 6 (152,4 X 7,98MM) 2 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS U ASTM A-36;kg;941.94;941,94
7010605;VIGA U 6 (152,4 x 5,10mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS U ASTM A-36;kg;730.99;730,99
7010405;VIGA U 4 (101,6 x 4,67mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS U ASTM A-36;kg;480.78;480,78
7010304;VIGA U 3 (76,2 x 4,32mm) 1 ALMA;Barras, Vigas e Perfis;VIGAS;VIGAS U ASTM A-36;kg;365.0;365,00
6037620;BARRA REDONDA 3 (76,20mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO SAE 1010/1020;kg;2530.3;2,530,30
6036350;BARRA REDONDA 2.1/2 (63,50mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO SAE 1010/1020;kg;1686.87;1,686,87
6035080;BARRA REDONDA 2 (50,80mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO SAE 1010/1020;kg;1113.33;1,113,33
6032857;BARRA REDONDA 1.1/8 (28,58mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO SAE 1010/1020;kg;348.62;348,62
6032222;BARRA REDONDA 7/8 (22,22mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO SAE 1010/1020;kg;189.13;189,13
6027620;BARRA RED TREF 3 (76,20mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;3073.39;3,073,39
6026350;BARRA RED TREF 2.1/2 (63,50mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;2133.92;2,133,92
6025080;BARRA RED TREF 2 (50,80mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;1364.88;1,364,88
6024445;BARRA RED TREF 1.3/4 (44,45mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;1046.17;1,046,17
6023810;BARRA RED TREF 1.1/2 (38,10mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;803.68;803,68
6023175;BARRA RED TREF 1.1/4 (31,75mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;547.34;547,34
6022857;BARRA RED TREF 1.1/8 (28,58mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;443.41;443,41
6022540;BARRA RED TREF 1 (25,40mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;346.42;346,42
6022222;BARRA RED TREF 7/8 (22,22mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;267.43;267,43
6021905;BARRA RED TREF 3/4 (19,05mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;193.99;193,99
6021555;BARRA RED TREF 5/8 (15,88mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;133.02;133,02
6021270;BARRA RED TREF 1/2 (12,70mm) SAE1045;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1045;kg;83.14;83,14
6017620;BARRA RED TREF 3 (76,20mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;3091.41;3,091,41
6016350;BARRA RED TREF 2.1/2 (63,50mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;2016.13;2,016,13
6015080;BARRA RED TREF 2 (50,80mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;1330.65;1,330,65
6014445;BARRA RED TREF 1.3/4 (44,45mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;967.74;967,74
6013810;BARRA RED TREF 1.1/2 (38,10mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;752.69;752,69
6013175;BARRA RED TREF 1.1/4 (31,75mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;530.92;530,92
6012857;BARRA RED TREF 1.1/8 (28,58mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;443.55;443,55
6012222;BARRA RED TREF 7/8 (22,22mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;248.66;248,66
6011905;BARRA RED TREF 3/4 (19,05mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;193.55;193,55
6011588;BARRA RED TREF 5/8 (15,88mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;134.41;134,41
6011270;BARRA RED TREF 1/2 (12,70mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;80.65;80,65
6010952;BARRA RED TREF 3/8 (9,52mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;51.08;51,08
6010794;BARRA RED TREF 5/16 (7,94mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;33.6;33,60
6010635;BARRA RED TREF 1/4 (6,35mm) SAE1020;Barras, Vigas e Perfis;BARRAS EM AÇOS ESPECIAIS;AÇO TREFILADO SAE 1010/1020;kg;22.18;22,18
5051250;BARRA ESTRELA 1/2 (12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS ESTRELAS;kg;51.25;51,25
5040650;PERFIL T 2 x 1/4 (50,8 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;341.14;341,14
5040450;PERFIL T 2 x 3/16 (50,8 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;273.15;273,15
5040438;PERFIL T 1.1/2 x 3/16 (38,10 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;189.65;189,65
5040431;PERFIL T 1.1/4 x 3/16 (31,75 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;157.45;157,45
5040338;PERFIL T 1.1/2 x 1/8 (38,10 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;140.75;140,75
5040325;PERFIL T 1 x 1/8 (25,40 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;67.09;67,09
5040322;PERFIL T 7/8 x 1/8 (22,23 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;55.91;55,91
5040319;PERFIL T 3/4 x 1/8 (19,05 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;49.39;49,39
5040315;PERFIL T 5/8 x 1/8 (15,88 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;PERFIS T;kg;44.08;44,08
5032500;BARRA QUADRADA 1 (25,40mm) A36;Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS QUADRADAS;kg;358.77;358,77
5032000;BARRA QUADRADA 3/4 (19,05mm) A36;Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS QUADRADAS;kg;178.36;178,36
5031600;BARRA QUADRADA 5/8 (15,88mm) A36;Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS QUADRADAS;kg;123.01;123,01
5031250;BARRA QUADRADA 1/2 (12,70mm) A36;Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS QUADRADAS;kg;67.58;67,58
5031000;BARRA QUADRADA 3/8 (09,54mm) A36;Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS QUADRADAS;kg;37.65;37,65
5021299;CANTONEIRA 4 x 1/2 (101,6 x 12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;1182.08;1,182,08
5021276;CANTONEIRA 3 x 1/2 (76,20 x 12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;841.48;841,48
5020999;CANTONEIRA 4 x 3/8 (101,60 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;889.56;889,56
5020976;CANTONEIRA 3 x 3/8 (76,20 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;653.15;653,15
5020963;CANTONEIRA 2.1/2 x 3/8 (63,50 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;512.53;512,53
5020799;CANTONEIRA 4 x 5/16 (101,60 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;741.3;741,30
5020776;CANTONEIRA 3 x 5/16 (76,20 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;560.99;560,99
5020763;CANTONEIRA 2.1/2 x 5/16 (63,50 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;419.34;419,34
5020750;CANTONEIRA 2 x 5/16 (50,80 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;330.81;330,81
5020699;CANTONEIRA 4 x 1/4 (101,60 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;601.06;601,06
5020676;CANTONEIRA 3 x 1/4 (76,20 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;445.78;445,78
5020663;CANTONEIRA 2.1/2 x 1/4 (63,50 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;345.72;345,72
5020650;CANTONEIRA 2 x 1/4 (50,80 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;269.31;269,31
5020644;CANTONEIRA 1.3/4 x 1/4 (44,45 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;232.97;232,97
5020638;CANTONEIRA 1.1/2 x 1/4 (38,10 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;199.23;199,23
5020631;CANTONEIRA 1.1/4 x 1/4 (31,75 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;162.15;162,15
5020625;CANTONEIRA 1 x 1/4 (25,4 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;125.8;125,80
5020476;CANTONEIRA 3 x 3/16 (76,20 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;340.6;340,60
5020463;CANTONEIRA 2.1/2 x 3/16 (63,5 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;260.92;260,92
5020450;CANTONEIRA 2 x 3/16 (50,80 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;205.94;205,94
5020444;CANTONEIRA 1.3/4 x 3/16 (44,45 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;182.18;182,18
5020438;CANTONEIRA 1.1/2 x 3/16 (38,10 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;151.89;151,89
5020431;CANTONEIRA 1.1/4 x 3/16 (31,75 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;121.14;121,14
5020425;CANTONEIRA 1 x 3/16 (25,40 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;95.05;95,05
5020350;CANTONEIRA 2 x 1/8 (50,80 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;139.78;139,78
5020344;CANTONEIRA 1.3/4 x 1/8 (44,45 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;120.21;120,21
5020338;CANTONEIRA 1.1/2 x 1/8 (38,10 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;108.19;108,19
5020331;CANTONEIRA 1.1/4 x 1/8 (31,75 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;85.73;85,73
5020325;CANTONEIRA 1 x 1/8 (25,4 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;62.44;62,44
5020322;CANTONEIRA 7/8 x 1/8 (22,20 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;64.77;64,77
5020319;CANTONEIRA 3/4 x 1/8 (19,05 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;48.58;48,58
5020315;CANTONEIRA 5/8 x 1/8 (15,88 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;37.27;37,27
5020312;CANTONEIRA 1/2 x 1/8 (12,70 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;29.26;29,26
5020219;CANTONEIRA 3/4 SERRALHEIRO (19,05 x 2,5mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;41.1;41,10
5020215;CANTONEIRA 5/8 SERRALHEIRO (15,88 x 2,5mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;CANTONEIRAS DE ABAS IGUAIS;kg;34.95;34,95
5011563;BARRA CHATA 2.1/2 x 5/8 (63,50 x 15,88mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;447.3;447,30
5011550;BARRA CHATA 2 x 5/8 (50,80 x 15,88mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;359.7;359,70
5011538;BARRA CHATA 1.1/2 x 5/8 (38,10 x 15,88mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;269.31;269,31
5011299;BARRA CHATA 4 x 1/2 (101,60 x 12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;611.07;611,07
5011276;BARRA CHATA 3 x 1/2 (76,20 x 12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;460.81;460,81
5011263;BARRA CHATA 2.1/2 x 1/2 (12,70 x 63,50mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;359.7;359,70
5011250;BARRA CHATA 2 x 1/2 (50,80 x 12,70mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;287.02;287,02
5011238;BARRA CHATA 1.1/2 x 1/2 (12,70 x 38,10mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;215.73;215,73
5010999;BARRA CHATA 4 x 3/8 (101,60 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;467.82;467,82
5010976;BARRA CHATA 3 x 3/8 (76,20 x 09,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;350.62;350,62
5010963;BARRA CHATA 2.1/2 x 3/8 (63,50 x 09,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;265.58;265,58
5010950;BARRA CHATA 2 x 3/8 (50,80 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;215.73;215,73
5010938;BARRA CHATA 1.1/2 x 3/8 (38,10 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;162.15;162,15
5010925;BARRA CHATA 1 x 3/8 (25,40 x 9,52mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;108.1;108,10
5010799;BARRA CHATA 4 x 5/16 (101,60 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;385.68;385,68
5010776;BARRA CHATA 3 x 5/16 (76,20 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;290.51;290,51
5010763;BARRA CHATA 2.1/2 x 5/16 (63,50 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;223.65;223,65
5010750;BARRA CHATA 2 x 5/16 (50,80 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;180.78;180,78
5010738;BARRA CHATA 1.1/2 x 5/16 (38,10 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;135.12;135,12
5010725;BARRA CHATA 1 x 5/16 (25,04 x 7,94mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;89.74;89,74
5010699;BARRA CHATA 4 x 1/4 (101,60 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;308.54;308,54
5010676;BARRA CHATA 3 x 1/4 (76,20 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;230.4;230,40
5010663;BARRA CHATA 2.1/2 x 1/4 (63,50 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;179.85;179,85
5010650;BARRA CHATA 2 x 1/4 (50,80 x 06,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;144.44;144,44
5010638;BARRA CHATA 1.1/2 x 1/4 (38,10 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;107.17;107,17
5010631;BARRA CHATA 1.1/4 x 1/4 (31,75 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;88.53;88,53
5010625;BARRA CHATA 1 x 1/4 (25,40 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;71.75;71,75
5010622;BARRA CHATA 7/8 x 1/4 (22,23 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;59.17;59,17
5010619;BARRA CHATA 3/4 x 1/4 (19,05 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;49.39;49,39
5010615;BARRA CHATA 5/8 x 1/4 (15,88 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;43.8;43,80
5010612;BARRA CHATA 1/2 x 1/4 (12,70 x 6,35mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;33.55;33,55
5010450;BARRA CHATA 2 x 3/16 (50,80 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;107.17;107,17
5010438;BARRA CHATA 1.1/2 x 3/16 (38,10 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;80.61;80,61
5010431;BARRA CHATA 1.1/4 x 3/16 (31,75 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;62.44;62,44
5010425;BARRA CHATA 1 x 3/16 (25,04 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;50.6;50,60
5010422;BARRA CHATA 7/8 x 3/16 (22,23 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;43.8;43,80
5010419;BARRA CHATA 3/4 x 3/16 (19,05 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;36.34;36,34
5010415;BARRA CHATA 5/8 x 3/16 (15,88 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;31.68;31,68
5010412;BARRA CHATA 1/2 x 3/16 (12,70 x 4,76mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;23.74;23,74
5010350;BARRA CHATA 2 x 1/8 (50,8 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;74.27;74,27
5010338;BARRA CHATA 1.1/2 x 1/8 (38,1 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;55.94;55,94
5010331;BARRA CHATA 1.1/4 x 1/8 (31,75 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;41.93;41,93
5010325;BARRA CHATA 1 x 1/8 (25,40 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;35.43;35,43
5010322;BARRA CHATA 7/8 x 1/8 (22,23 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;31.22;31,22
5010319;BARRA CHATA 3/4 x 1/8 (19,05 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;26.56;26,56
5010315;BARRA CHATA 5/8 x 1/8 (15,88 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;20.69;20,69
5010312;BARRA CHATA 1/2 x 1/8 (12,70 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;16.8;16,80
5010309;BARRA CHATA 3/8 x 1/8 (9,52 x 3,18mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;12.11;12,11
5010212;BARRA CHATA 1/2 SERRALHEIRO (12,70 x 2,50mm);Barras, Vigas e Perfis;BARRAS E PERFIS ASTM-A36;BARRAS CHATAS;kg;14.16;14,16
4012500;BARRA REDONDA 1 (25,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;225.51;225,51
4012222;BARRA REDONDA 7/8 (22,22MM) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;173.14;173,14
4012000;BARRA REDONDA 3/4 (20,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;130.46;130,46
4011600;BARRA REDONDA 5/8 (16,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;88.53;88,53
4011250;BARRA REDONDA 1/2 (12,5mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;55.91;55,91
4011200;BARRA REDONDA SERRALHEIRO (12,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;50.23;50,23
4011000;BARRA REDONDA 3/8 (10,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;31.05;31,05
4010800;BARRA REDONDA 5/16 (8,0mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;22.36;22,36
4010635;BARRA REDONDA 1/4 (6,3mm) A36;Barras, Vigas e Perfis;BARRAS REDONDAS DE AÇO;barras redondas a36;kg;13.98;13,98
3031852;ARAME FARPADO (1,60MM) 500M;Construção Civil;ARAMES;ARAMES FARPADOS;un;361.57;361,57
3031850;ARAME FARPADO TOURO (1,60mm) 500m;Construção Civil;ARAMES;ARAMES FARPADOS;un;419.92;419,92
3031827;ARAME FARPADO (1,60MM) 250M;Construção Civil;ARAMES;ARAMES FARPADOS;un;180.78;180,78
